week_start_date,sku_id,demand_units,actual_lead_time_days,stockout_flag,disruption_event_id
2023-03-20,SKU-0235,289,30,False,
2023-03-27,SKU-0235,275,35,False,
2023-04-03,SKU-0235,282,26,False,
2023-04-10,SKU-0235,273,27,False,
2023-04-17,SKU-0235,256,33,False,
2023-04-24,SKU-0235,278,24,False,
2023-05-01,SKU-0235,286,27,False,
2023-05-08,SKU-0235,252,32,False,
2023-05-15,SKU-0235,243,31,False,
2023-05-22,SKU-0235,253,28,False,
2023-05-29,SKU-0235,256,32,False,
2023-06-05,SKU-0235,231,34,False,
2023-06-12,SKU-0235,206,30,False,
2023-06-19,SKU-0235,204,29,False,
2023-06-26,SKU-0235,237,35,False,
2023-07-03,SKU-0235,212,31,False,
2023-07-10,SKU-0235,189,27,False,
2023-07-17,SKU-0235,199,32,False,
2023-07-24,SKU-0235,187,31,False,
2023-07-31,SKU-0235,156,32,False,
2023-08-07,SKU-0235,165,31,False,
2023-08-14,SKU-0235,165,35,False,
2023-08-21,SKU-0235,172,31,False,
2023-08-28,SKU-0235,156,33,False,
2023-09-04,SKU-0235,150,31,False,
2023-09-11,SKU-0235,130,28,False,
2023-09-18,SKU-0235,153,28,False,
2023-09-25,SKU-0235,153,27,False,
2023-10-02,SKU-0235,153,27,False,
2023-10-09,SKU-0235,150,29,False,
2023-10-16,SKU-0235,128,34,False,
2023-10-23,SKU-0235,172,26,False,
2023-10-30,SKU-0235,158,29,False,
2023-11-06,SKU-0235,146,31,False,
2023-11-13,SKU-0235,172,35,False,
2023-11-20,SKU-0235,181,28,False,
2023-11-27,SKU-0235,177,27,False,
2023-12-04,SKU-0235,193,25,False,
2023-12-11,SKU-0235,189,31,False,
2023-12-18,SKU-0235,180,28,False,
2023-12-25,SKU-0235,216,34,False,
2024-01-01,SKU-0235,235,29,False,
2024-01-08,SKU-0235,216,33,False,
2024-01-15,SKU-0235,207,39,False,
2024-01-22,SKU-0235,204,28,False,
2024-01-29,SKU-0235,222,26,False,
2024-02-05,SKU-0235,267,26,False,
2024-02-12,SKU-0235,243,30,False,
2024-02-19,SKU-0235,256,31,False,
2024-02-26,SKU-0235,251,28,False,
2024-03-04,SKU-0235,258,33,False,
2024-03-11,SKU-0235,263,28,False,
2024-03-18,SKU-0235,254,33,False,
2024-03-25,SKU-0235,278,29,False,
2024-04-01,SKU-0235,267,32,False,
2024-04-08,SKU-0235,262,30,False,
2024-04-15,SKU-0235,278,28,False,
2024-04-22,SKU-0235,282,30,False,
2024-04-29,SKU-0235,244,24,False,
2024-05-06,SKU-0235,268,31,False,
2024-05-13,SKU-0235,233,29,False,
2024-05-20,SKU-0235,233,30,False,
2024-05-27,SKU-0235,235,35,False,
2024-06-03,SKU-0235,222,35,False,
2024-06-10,SKU-0235,224,29,False,
2024-06-17,SKU-0235,244,29,False,
2024-06-24,SKU-0235,218,33,False,
2024-07-01,SKU-0235,214,32,False,
2024-07-08,SKU-0235,212,32,False,
2024-07-15,SKU-0235,196,35,False,
2024-07-22,SKU-0235,206,24,False,
2024-07-29,SKU-0235,154,28,False,
2024-08-05,SKU-0235,176,32,False,
2024-08-12,SKU-0235,160,33,False,
2024-08-19,SKU-0235,151,29,False,
2024-08-26,SKU-0235,144,33,False,
2024-09-02,SKU-0235,138,30,False,
2024-09-09,SKU-0235,138,30,False,
2024-09-16,SKU-0235,152,37,False,
2024-09-23,SKU-0235,137,32,False,
2024-09-30,SKU-0235,158,30,False,
2024-10-07,SKU-0235,136,30,False,
2024-10-14,SKU-0235,163,35,False,
2024-10-21,SKU-0235,179,31,False,
2024-10-28,SKU-0235,152,31,False,
2024-11-04,SKU-0235,156,30,False,
2024-11-11,SKU-0235,164,31,False,
2024-11-18,SKU-0235,159,30,False,
2024-11-25,SKU-0235,178,33,False,
2024-12-02,SKU-0235,182,30,False,
2024-12-09,SKU-0235,177,34,False,
2024-12-16,SKU-0235,186,34,False,
2024-12-23,SKU-0235,190,33,False,
2022-01-03,SKU-0236,166,17,False,
2022-01-10,SKU-0236,186,20,False,
2022-01-17,SKU-0236,202,19,False,
2022-01-24,SKU-0236,217,18,False,
2022-01-31,SKU-0236,251,17,False,
2022-02-07,SKU-0236,246,20,False,
2022-02-14,SKU-0236,257,21,False,
2022-02-21,SKU-0236,286,27,False,EVT001
2022-02-28,SKU-0236,315,29,False,EVT001
2022-03-07,SKU-0236,294,25,False,EVT001
2022-03-14,SKU-0236,313,26,False,EVT001
2022-03-21,SKU-0236,330,28,True,EVT001
2022-03-28,SKU-0236,325,32,False,EVT001
2022-04-04,SKU-0236,351,26,False,EVT001
2022-04-11,SKU-0236,319,31,False,EVT001
2022-04-18,SKU-0236,302,30,True,EVT001
2022-04-25,SKU-0236,231,19,False,
2022-05-02,SKU-0236,265,23,False,
2022-05-09,SKU-0236,240,19,False,
2022-05-16,SKU-0236,241,18,False,
2022-05-23,SKU-0236,228,17,False,
2022-05-30,SKU-0236,235,21,False,
2022-06-06,SKU-0236,249,19,False,
2022-06-13,SKU-0236,186,19,False,
2022-06-20,SKU-0236,217,19,False,
2022-06-27,SKU-0236,197,20,False,
2022-07-04,SKU-0236,182,17,False,
2022-07-11,SKU-0236,227,16,False,
2022-07-18,SKU-0236,181,18,False,
2022-07-25,SKU-0236,173,16,False,
2022-08-01,SKU-0236,152,21,False,
2022-08-08,SKU-0236,153,17,False,
2022-08-15,SKU-0236,152,17,False,
2022-08-22,SKU-0236,147,20,False,
2022-08-29,SKU-0236,135,18,False,
2022-09-05,SKU-0236,119,20,False,
2022-09-12,SKU-0236,125,19,False,
2022-09-19,SKU-0236,146,21,False,
2022-09-26,SKU-0236,149,21,False,
2022-10-03,SKU-0236,147,17,False,
2022-10-10,SKU-0236,124,18,False,
2022-10-17,SKU-0236,125,20,False,
2022-10-24,SKU-0236,153,19,False,
2022-10-31,SKU-0236,156,17,False,
2022-11-07,SKU-0236,130,19,False,
2022-11-14,SKU-0236,150,19,False,
2022-11-21,SKU-0236,151,20,False,
2022-11-28,SKU-0236,147,19,False,
2022-12-05,SKU-0236,177,19,False,
2022-12-12,SKU-0236,187,21,False,
2022-12-19,SKU-0236,188,19,False,
2022-12-26,SKU-0236,176,18,False,
2023-01-02,SKU-0236,182,18,False,
2023-01-09,SKU-0236,193,19,False,
2023-01-16,SKU-0236,207,18,False,
2023-01-23,SKU-0236,206,18,False,
2023-01-30,SKU-0236,241,22,False,
2023-02-06,SKU-0236,204,17,False,
2023-02-13,SKU-0236,238,20,False,
2023-02-20,SKU-0236,232,18,False,
2023-02-27,SKU-0236,236,20,False,
2023-03-06,SKU-0236,231,20,False,
2023-03-13,SKU-0236,249,21,False,
2023-03-20,SKU-0236,272,20,False,
2023-03-27,SKU-0236,253,18,False,
2023-04-03,SKU-0236,261,18,False,
2023-04-10,SKU-0236,245,17,False,
2023-04-17,SKU-0236,233,19,False,
2023-04-24,SKU-0236,262,20,False,
2023-05-01,SKU-0236,243,16,False,
2023-05-08,SKU-0236,249,22,True,
2023-05-15,SKU-0236,207,19,False,
2023-05-22,SKU-0236,205,13,False,
2023-05-29,SKU-0236,219,18,False,
2023-06-05,SKU-0236,203,18,False,
2023-06-12,SKU-0236,223,18,False,
2023-06-19,SKU-0236,222,20,False,
2023-06-26,SKU-0236,215,19,False,
2023-07-03,SKU-0236,158,16,False,
2023-07-10,SKU-0236,193,20,False,
2023-07-17,SKU-0236,160,20,False,
2023-07-24,SKU-0236,206,17,False,
2023-07-31,SKU-0236,156,18,False,
2023-08-07,SKU-0236,146,18,False,
2023-08-14,SKU-0236,154,17,False,
2023-08-21,SKU-0236,149,16,False,
2023-08-28,SKU-0236,145,21,False,
2023-09-04,SKU-0236,150,15,False,
2023-09-11,SKU-0236,140,16,False,
2023-09-18,SKU-0236,147,17,False,
2023-09-25,SKU-0236,120,19,False,
2023-10-02,SKU-0236,133,19,False,
2023-10-09,SKU-0236,135,18,False,
2023-10-16,SKU-0236,147,22,False,
2023-10-23,SKU-0236,114,16,False,
2023-10-30,SKU-0236,145,17,False,
2023-11-06,SKU-0236,169,17,False,
2023-11-13,SKU-0236,141,17,False,
2023-11-20,SKU-0236,172,21,False,
2023-11-27,SKU-0236,150,16,False,
2023-12-04,SKU-0236,151,17,False,
2023-12-11,SKU-0236,168,19,False,
2023-12-18,SKU-0236,171,17,False,
2023-12-25,SKU-0236,196,17,False,
2024-01-01,SKU-0236,201,18,False,
2024-01-08,SKU-0236,231,18,False,
2024-01-15,SKU-0236,217,19,False,
2024-01-22,SKU-0236,219,21,False,
2024-01-29,SKU-0236,232,21,False,
2024-02-05,SKU-0236,200,18,False,
2024-02-12,SKU-0236,204,20,False,
2024-02-19,SKU-0236,224,17,False,
2024-02-26,SKU-0236,213,18,False,
2024-03-04,SKU-0236,256,20,False,
2024-03-11,SKU-0236,253,19,False,
2024-03-18,SKU-0236,257,18,False,
2024-03-25,SKU-0236,246,19,False,
2024-04-01,SKU-0236,247,21,False,
2024-04-08,SKU-0236,226,20,False,
2024-04-15,SKU-0236,259,20,False,
2024-04-22,SKU-0236,242,21,False,
2024-04-29,SKU-0236,257,20,False,
2024-05-06,SKU-0236,210,16,False,
2024-05-13,SKU-0236,226,16,False,
2024-05-20,SKU-0236,206,19,False,
2024-05-27,SKU-0236,216,21,False,
2024-06-03,SKU-0236,217,20,False,
2024-06-10,SKU-0236,197,22,False,
2024-06-17,SKU-0236,231,20,False,
2024-06-24,SKU-0236,177,20,False,
2024-07-01,SKU-0236,182,17,False,
2024-07-08,SKU-0236,159,17,False,
2024-07-15,SKU-0236,159,16,False,
2024-07-22,SKU-0236,158,21,False,
2024-07-29,SKU-0236,157,15,False,
2024-08-05,SKU-0236,163,20,False,
2024-08-12,SKU-0236,137,18,False,
2024-08-19,SKU-0236,155,19,False,
2024-08-26,SKU-0236,117,18,False,
2024-09-02,SKU-0236,138,18,False,
2024-09-09,SKU-0236,146,19,False,
2024-09-16,SKU-0236,121,17,False,
2024-09-23,SKU-0236,148,19,False,
2024-09-30,SKU-0236,130,18,False,
2024-10-07,SKU-0236,117,18,False,
2024-10-14,SKU-0236,159,15,False,
2024-10-21,SKU-0236,147,20,False,
2024-10-28,SKU-0236,151,21,False,
2024-11-04,SKU-0236,150,20,False,
2024-11-11,SKU-0236,154,19,False,
2024-11-18,SKU-0236,144,18,False,
2024-11-25,SKU-0236,166,20,False,
2024-12-02,SKU-0236,136,21,False,
2024-12-09,SKU-0236,157,21,False,
2024-12-16,SKU-0236,166,18,False,
2024-12-23,SKU-0236,161,16,False,
2022-01-03,SKU-0237,195,50,False,
2022-01-10,SKU-0237,213,43,False,
2022-01-17,SKU-0237,237,66,False,
2022-01-24,SKU-0237,218,58,False,
2022-01-31,SKU-0237,230,61,False,
2022-02-07,SKU-0237,228,42,False,
2022-02-14,SKU-0237,250,56,False,
2022-02-21,SKU-0237,254,71,False,EVT001
2022-02-28,SKU-0237,293,58,False,EVT001
2022-03-07,SKU-0237,303,75,False,EVT001
2022-03-14,SKU-0237,303,69,False,EVT001
2022-03-21,SKU-0237,281,71,False,EVT001
2022-03-28,SKU-0237,293,76,False,EVT001
2022-04-04,SKU-0237,325,65,False,EVT001
2022-04-11,SKU-0237,297,72,False,EVT001
2022-04-18,SKU-0237,291,71,False,EVT001
2022-04-25,SKU-0237,267,62,False,
2022-05-02,SKU-0237,257,59,False,
2022-05-09,SKU-0237,249,58,False,
2022-05-16,SKU-0237,254,64,False,
2022-05-23,SKU-0237,250,51,False,
2022-05-30,SKU-0237,240,58,False,
2022-06-06,SKU-0237,233,59,False,
2022-06-13,SKU-0237,242,60,False,
2022-06-20,SKU-0237,230,54,False,
2022-06-27,SKU-0237,202,54,False,
2022-07-04,SKU-0237,173,62,False,
2022-07-11,SKU-0237,207,56,False,
2022-07-18,SKU-0237,188,50,False,
2022-07-25,SKU-0237,158,44,False,
2022-08-01,SKU-0237,168,60,False,
2022-08-08,SKU-0237,173,55,False,
2022-08-15,SKU-0237,141,58,False,
2022-08-22,SKU-0237,154,60,False,
2022-08-29,SKU-0237,174,56,False,
2022-09-05,SKU-0237,160,56,False,
2022-09-12,SKU-0237,155,50,False,
2022-09-19,SKU-0237,154,48,False,
2022-09-26,SKU-0237,137,53,False,
2022-10-03,SKU-0237,161,51,False,
2022-10-10,SKU-0237,132,52,False,
2022-10-17,SKU-0237,130,54,False,
2022-10-24,SKU-0237,139,51,False,
2022-10-31,SKU-0237,137,53,False,
2022-11-07,SKU-0237,140,50,False,
2022-11-14,SKU-0237,179,49,False,
2022-11-21,SKU-0237,185,44,False,
2022-11-28,SKU-0237,149,65,False,
2022-12-05,SKU-0237,173,56,False,
2022-12-12,SKU-0237,178,66,False,
2022-12-19,SKU-0237,174,59,False,
2022-12-26,SKU-0237,208,50,False,
2023-01-02,SKU-0237,191,47,False,
2023-01-09,SKU-0237,205,56,False,
2023-01-16,SKU-0237,206,62,False,
2023-01-23,SKU-0237,226,57,False,
2023-01-30,SKU-0237,208,45,False,
2023-02-06,SKU-0237,244,48,False,
2023-02-13,SKU-0237,253,49,False,
2023-02-20,SKU-0237,261,59,False,
2023-02-27,SKU-0237,260,54,False,
2023-03-06,SKU-0237,254,54,False,
2023-03-13,SKU-0237,289,64,False,
2023-03-20,SKU-0237,282,47,False,
2023-03-27,SKU-0237,249,52,False,
2023-04-03,SKU-0237,291,44,False,
2023-04-10,SKU-0237,319,57,True,
2023-04-17,SKU-0237,277,51,False,
2023-04-24,SKU-0237,310,45,False,
2023-05-01,SKU-0237,257,53,False,
2023-05-08,SKU-0237,275,58,False,
2023-05-15,SKU-0237,260,59,False,
2023-05-22,SKU-0237,263,56,False,
2023-05-29,SKU-0237,261,48,False,
2023-06-05,SKU-0237,236,52,False,
2023-06-12,SKU-0237,223,57,False,
2023-06-19,SKU-0237,174,52,False,
2023-06-26,SKU-0237,219,50,False,
2023-07-03,SKU-0237,187,56,False,
2023-07-10,SKU-0237,211,45,False,
2023-07-17,SKU-0237,201,56,False,
2023-07-24,SKU-0237,169,44,False,
2023-07-31,SKU-0237,180,60,False,
2023-08-07,SKU-0237,198,44,False,
2023-08-14,SKU-0237,156,50,False,
2023-08-21,SKU-0237,159,48,False,
2023-08-28,SKU-0237,155,52,False,
2023-09-04,SKU-0237,137,59,False,
2023-09-11,SKU-0237,146,54,False,
2023-09-18,SKU-0237,143,51,False,
2023-09-25,SKU-0237,146,54,False,
2023-10-02,SKU-0237,144,74,False,EVT002
2023-10-09,SKU-0237,184,68,False,EVT002
2023-10-16,SKU-0237,159,61,False,EVT002
2023-10-23,SKU-0237,171,86,False,EVT002
2023-10-30,SKU-0237,194,88,False,EVT002
2023-11-06,SKU-0237,192,77,True,EVT002
2023-11-13,SKU-0237,184,78,False,EVT002
2023-11-20,SKU-0237,191,81,False,EVT002
2023-11-27,SKU-0237,226,59,True,EVT002
2023-12-04,SKU-0237,213,68,False,EVT002
2023-12-11,SKU-0237,215,89,False,EVT002
2023-12-18,SKU-0237,249,70,False,EVT002
2023-12-25,SKU-0237,278,85,False,EVT002
2024-01-01,SKU-0237,175,66,False,
2024-01-08,SKU-0237,218,49,False,
2024-01-15,SKU-0237,214,58,False,
2024-01-22,SKU-0237,231,60,False,
2024-01-29,SKU-0237,219,57,False,
2024-02-05,SKU-0237,248,53,False,
2024-02-12,SKU-0237,238,47,False,
2024-02-19,SKU-0237,245,52,False,
2024-02-26,SKU-0237,268,58,False,
2024-03-04,SKU-0237,237,55,False,
2024-03-11,SKU-0237,241,69,False,
2024-03-18,SKU-0237,258,45,False,
2024-03-25,SKU-0237,263,59,False,
2024-04-01,SKU-0237,237,53,False,
2024-04-08,SKU-0237,326,59,True,
2024-04-15,SKU-0237,231,61,False,
2024-04-22,SKU-0237,269,62,False,
2024-04-29,SKU-0237,272,55,False,
2024-05-06,SKU-0237,261,62,False,
2024-05-13,SKU-0237,300,81,False,EVT003
2024-05-20,SKU-0237,287,98,False,EVT003
2024-05-27,SKU-0237,290,79,False,EVT003
2024-06-03,SKU-0237,295,83,False,EVT003
2024-06-10,SKU-0237,240,61,False,EVT003
2024-06-17,SKU-0237,286,74,False,EVT003
2024-06-24,SKU-0237,264,76,False,EVT003
2024-07-01,SKU-0237,234,90,False,EVT003
2024-07-08,SKU-0237,242,73,False,EVT003
2024-07-15,SKU-0237,199,65,False,
2024-07-22,SKU-0237,198,58,False,
2024-07-29,SKU-0237,171,68,False,
2024-08-05,SKU-0237,174,56,False,
2024-08-12,SKU-0237,189,60,False,
2024-08-19,SKU-0237,154,55,False,
2024-08-26,SKU-0237,158,49,False,
2024-09-02,SKU-0237,153,51,False,
2024-09-09,SKU-0237,139,62,False,
2024-09-16,SKU-0237,167,53,False,
2024-09-23,SKU-0237,133,52,False,
2024-09-30,SKU-0237,148,58,False,
2024-10-07,SKU-0237,130,53,False,
2024-10-14,SKU-0237,149,52,False,
2024-10-21,SKU-0237,153,56,False,
2024-10-28,SKU-0237,124,63,False,
2024-11-04,SKU-0237,158,53,False,
2024-11-11,SKU-0237,155,55,False,
2024-11-18,SKU-0237,160,64,False,
2024-11-25,SKU-0237,162,59,False,
2024-12-02,SKU-0237,182,46,False,
2024-12-09,SKU-0237,197,54,False,
2024-12-16,SKU-0237,188,57,False,
2024-12-23,SKU-0237,186,54,False,
2022-01-03,SKU-0238,150,19,False,
2022-01-10,SKU-0238,229,18,True,
2022-01-17,SKU-0238,199,19,False,
2022-01-24,SKU-0238,181,19,False,
2022-01-31,SKU-0238,214,19,False,
2022-02-07,SKU-0238,224,17,False,
2022-02-14,SKU-0238,213,18,False,
2022-02-21,SKU-0238,266,37,True,EVT001
2022-02-28,SKU-0238,258,31,False,EVT001
2022-03-07,SKU-0238,311,25,False,EVT001
2022-03-14,SKU-0238,324,27,False,EVT001
2022-03-21,SKU-0238,304,23,False,EVT001
2022-03-28,SKU-0238,262,31,False,EVT001
2022-04-04,SKU-0238,286,29,False,EVT001
2022-04-11,SKU-0238,301,37,True,EVT001
2022-04-18,SKU-0238,313,25,False,EVT001
2022-04-25,SKU-0238,240,23,False,
2022-05-02,SKU-0238,227,19,False,
2022-05-09,SKU-0238,225,19,False,
2022-05-16,SKU-0238,224,18,False,
2022-05-23,SKU-0238,231,20,False,
2022-05-30,SKU-0238,201,16,False,
2022-06-06,SKU-0238,198,19,False,
2022-06-13,SKU-0238,190,16,False,
2022-06-20,SKU-0238,198,20,False,
2022-06-27,SKU-0238,178,20,False,
2022-07-04,SKU-0238,185,18,False,
2022-07-11,SKU-0238,167,20,False,
2022-07-18,SKU-0238,158,21,False,
2022-07-25,SKU-0238,179,20,False,
2022-08-01,SKU-0238,157,21,False,
2022-08-08,SKU-0238,132,22,False,
2022-08-15,SKU-0238,149,15,False,
2022-08-22,SKU-0238,142,17,False,
2022-08-29,SKU-0238,146,21,False,
2022-09-05,SKU-0238,123,21,False,
2022-09-12,SKU-0238,127,19,False,
2022-09-19,SKU-0238,115,20,False,
2022-09-26,SKU-0238,115,18,False,
2022-10-03,SKU-0238,114,18,False,
2022-10-10,SKU-0238,103,21,False,
2022-10-17,SKU-0238,113,17,False,
2022-10-24,SKU-0238,127,18,False,
2022-10-31,SKU-0238,119,16,False,
2022-11-07,SKU-0238,125,14,False,
2022-11-14,SKU-0238,152,19,False,
2022-11-21,SKU-0238,157,18,False,
2022-11-28,SKU-0238,136,17,False,
2022-12-05,SKU-0238,161,19,False,
2022-12-12,SKU-0238,151,19,False,
2022-12-19,SKU-0238,154,18,False,
2022-12-26,SKU-0238,165,21,False,
2023-01-02,SKU-0238,154,20,False,
2023-01-09,SKU-0238,177,17,False,
2023-01-16,SKU-0238,193,19,False,
2023-01-23,SKU-0238,213,16,False,
2023-01-30,SKU-0238,224,21,False,
2023-02-06,SKU-0238,198,20,False,
2023-02-13,SKU-0238,233,19,False,
2023-02-20,SKU-0238,206,17,False,
2023-02-27,SKU-0238,211,18,False,
2023-03-06,SKU-0238,230,19,False,
2023-03-13,SKU-0238,236,19,False,
2023-03-20,SKU-0238,232,19,False,
2023-03-27,SKU-0238,268,19,False,
2023-04-03,SKU-0238,218,17,False,
2023-04-10,SKU-0238,238,23,True,
2023-04-17,SKU-0238,243,20,False,
2023-04-24,SKU-0238,221,18,False,
2023-05-01,SKU-0238,217,21,False,
2023-05-08,SKU-0238,238,17,False,
2023-05-15,SKU-0238,234,19,False,
2023-05-22,SKU-0238,214,20,False,
2023-05-29,SKU-0238,209,17,False,
2023-06-05,SKU-0238,205,17,False,
2023-06-12,SKU-0238,182,19,False,
2023-06-19,SKU-0238,206,21,False,
2023-06-26,SKU-0238,175,21,False,
2023-07-03,SKU-0238,174,19,False,
2023-07-10,SKU-0238,193,19,False,
2023-07-17,SKU-0238,164,19,False,
2023-07-24,SKU-0238,174,18,False,
2023-07-31,SKU-0238,143,20,False,
2023-08-07,SKU-0238,156,17,False,
2023-08-14,SKU-0238,135,16,False,
2023-08-21,SKU-0238,132,17,False,
2023-08-28,SKU-0238,137,22,False,
2023-09-04,SKU-0238,128,22,False,
2023-09-11,SKU-0238,140,21,False,
2023-09-18,SKU-0238,144,14,False,
2023-09-25,SKU-0238,130,16,False,
2023-10-02,SKU-0238,135,18,False,
2023-10-09,SKU-0238,117,15,False,
2023-10-16,SKU-0238,137,16,False,
2023-10-23,SKU-0238,143,19,False,
2023-10-30,SKU-0238,116,18,False,
2023-11-06,SKU-0238,159,19,False,
2023-11-13,SKU-0238,137,17,False,
2023-11-20,SKU-0238,143,17,False,
2023-11-27,SKU-0238,154,22,False,
2023-12-04,SKU-0238,155,14,False,
2023-12-11,SKU-0238,172,21,False,
2023-12-18,SKU-0238,145,18,False,
2023-12-25,SKU-0238,179,19,False,
2024-01-01,SKU-0238,175,19,False,
2024-01-08,SKU-0238,188,21,False,
2024-01-15,SKU-0238,216,18,False,
2024-01-22,SKU-0238,205,21,False,
2024-01-29,SKU-0238,179,16,False,
2024-02-05,SKU-0238,201,20,False,
2024-02-12,SKU-0238,224,18,False,
2024-02-19,SKU-0238,234,19,False,
2024-02-26,SKU-0238,224,19,False,
2024-03-04,SKU-0238,214,22,False,
2024-03-11,SKU-0238,209,21,False,
2024-03-18,SKU-0238,257,18,True,
2024-03-25,SKU-0238,238,24,False,
2024-04-01,SKU-0238,231,19,False,
2024-04-08,SKU-0238,246,17,False,
2024-04-15,SKU-0238,236,19,False,
2024-04-22,SKU-0238,239,16,False,
2024-04-29,SKU-0238,270,16,False,
2024-05-06,SKU-0238,209,21,False,
2024-05-13,SKU-0238,223,20,False,
2024-05-20,SKU-0238,201,14,False,
2024-05-27,SKU-0238,195,21,False,
2024-06-03,SKU-0238,194,15,False,
2024-06-10,SKU-0238,200,21,False,
2024-06-17,SKU-0238,183,21,False,
2024-06-24,SKU-0238,179,20,False,
2024-07-01,SKU-0238,186,19,False,
2024-07-08,SKU-0238,175,19,False,
2024-07-15,SKU-0238,175,20,False,
2024-07-22,SKU-0238,172,20,False,
2024-07-29,SKU-0238,170,16,False,
2024-08-05,SKU-0238,143,17,False,
2024-08-12,SKU-0238,133,17,False,
2024-08-19,SKU-0238,166,18,False,
2024-08-26,SKU-0238,133,19,False,
2024-09-02,SKU-0238,132,19,False,
2024-09-09,SKU-0238,121,17,False,
2024-09-16,SKU-0238,125,20,False,
2024-09-23,SKU-0238,148,20,False,
2024-09-30,SKU-0238,123,17,False,
2024-10-07,SKU-0238,110,16,False,
2024-10-14,SKU-0238,123,19,False,
2024-10-21,SKU-0238,129,19,False,
2024-10-28,SKU-0238,133,18,False,
2024-11-04,SKU-0238,131,19,False,
2024-11-11,SKU-0238,132,22,False,
2024-11-18,SKU-0238,144,20,False,
2024-11-25,SKU-0238,167,21,False,
2024-12-02,SKU-0238,153,18,False,
2024-12-09,SKU-0238,160,19,False,
2024-12-16,SKU-0238,173,18,False,
2024-12-23,SKU-0238,183,17,False,
2022-01-03,SKU-0239,159,36,False,
2022-01-10,SKU-0239,179,31,False,
2022-01-17,SKU-0239,196,34,False,
2022-01-24,SKU-0239,186,30,False,
2022-01-31,SKU-0239,208,30,False,
2022-02-07,SKU-0239,209,40,False,
2022-02-14,SKU-0239,222,32,False,
2022-02-21,SKU-0239,263,42,False,EVT001
2022-02-28,SKU-0239,277,37,False,EVT001
2022-03-07,SKU-0239,243,40,False,EVT001
2022-03-14,SKU-0239,251,38,False,EVT001
2022-03-21,SKU-0239,263,46,False,EVT001
2022-03-28,SKU-0239,233,48,False,EVT001
2022-04-04,SKU-0239,295,44,False,EVT001
2022-04-11,SKU-0239,279,44,False,EVT001
2022-04-18,SKU-0239,241,36,False,EVT001
2022-04-25,SKU-0239,245,38,False,
2022-05-02,SKU-0239,215,33,False,
2022-05-09,SKU-0239,185,29,False,
2022-05-16,SKU-0239,223,28,False,
2022-05-23,SKU-0239,208,41,False,
2022-05-30,SKU-0239,198,27,False,
2022-06-06,SKU-0239,202,29,False,
2022-06-13,SKU-0239,207,27,False,
2022-06-20,SKU-0239,181,32,False,
2022-06-27,SKU-0239,179,24,False,
2022-07-04,SKU-0239,167,28,False,
2022-07-11,SKU-0239,161,33,False,
2022-07-18,SKU-0239,155,36,False,
2022-07-25,SKU-0239,167,37,False,
2022-08-01,SKU-0239,151,31,False,
2022-08-08,SKU-0239,153,36,False,
2022-08-15,SKU-0239,156,29,False,
2022-08-22,SKU-0239,130,32,False,
2022-08-29,SKU-0239,126,32,False,
2022-09-05,SKU-0239,130,32,False,
2022-09-12,SKU-0239,130,34,False,
2022-09-19,SKU-0239,131,25,False,
2022-09-26,SKU-0239,140,32,False,
2022-10-03,SKU-0239,130,35,False,
2022-10-10,SKU-0239,98,32,False,
2022-10-17,SKU-0239,151,34,False,
2022-10-24,SKU-0239,119,33,False,
2022-10-31,SKU-0239,143,32,False,
2022-11-07,SKU-0239,128,33,False,
2022-11-14,SKU-0239,133,39,False,
2022-11-21,SKU-0239,114,29,False,
2022-11-28,SKU-0239,168,34,False,
2022-12-05,SKU-0239,169,28,False,
2022-12-12,SKU-0239,145,31,False,
2022-12-19,SKU-0239,165,28,False,
2022-12-26,SKU-0239,171,27,False,
2023-01-02,SKU-0239,191,27,False,
2023-01-09,SKU-0239,202,33,False,
2023-01-16,SKU-0239,193,35,False,
2023-01-23,SKU-0239,212,30,False,
2023-01-30,SKU-0239,216,36,False,
2023-02-06,SKU-0239,215,36,False,
2023-02-13,SKU-0239,187,31,False,
2023-02-20,SKU-0239,207,33,False,
2023-02-27,SKU-0239,222,32,False,
2023-03-06,SKU-0239,225,30,False,
2023-03-13,SKU-0239,233,29,False,
2023-03-20,SKU-0239,226,40,False,
2023-03-27,SKU-0239,269,35,False,
2023-04-03,SKU-0239,232,31,False,
2023-04-10,SKU-0239,249,28,False,
2023-04-17,SKU-0239,224,28,False,
2023-04-24,SKU-0239,218,31,False,
2023-05-01,SKU-0239,200,28,False,
2023-05-08,SKU-0239,211,39,False,
2023-05-15,SKU-0239,225,37,False,
2023-05-22,SKU-0239,218,28,False,
2023-05-29,SKU-0239,212,29,False,
2023-06-05,SKU-0239,210,31,False,
2023-06-12,SKU-0239,204,30,False,
2023-06-19,SKU-0239,184,35,False,
2023-06-26,SKU-0239,178,36,False,
2023-07-03,SKU-0239,178,36,False,
2023-07-10,SKU-0239,162,29,False,
2023-07-17,SKU-0239,176,35,False,
2023-07-24,SKU-0239,167,35,False,
2023-07-31,SKU-0239,162,29,False,
2023-08-07,SKU-0239,126,35,False,
2023-08-14,SKU-0239,147,37,False,
2023-08-21,SKU-0239,134,33,False,
2023-08-28,SKU-0239,127,21,False,
2023-09-04,SKU-0239,127,33,False,
2023-09-11,SKU-0239,126,27,False,
2023-09-18,SKU-0239,138,30,False,
2023-09-25,SKU-0239,131,35,False,
2023-10-02,SKU-0239,156,43,False,EVT002
